name,address,lat,lng,wifi,allHours,drive,hundred,morning,barista,birthday,playRand,adventure,parking
イオンモール岡山店,岡山県岡山市北区下石井１－２－１イオンモール岡山内,34.6626413976,133.918140437,0,0,0,1,1,0,0,0,0,1
広島本通店,広島県広島市中区本通６－８,34.3935936329,132.457675417,1,1,0,1,1,0,0,0,0,0
福山王子町店,広島県福山市王子町１－１４－２,34.4873112798,133.383345933,1,1,1,1,1,0,0,0,1,1
白島店,広島県広島市中区西白島町１５－４,34.4070523884,132.458897401,1,1,1,1,1,0,0,0,0,1
東広島店,広島県東広島市西条町寺家６４８１－２,34.4284500335,132.730589829,1,1,1,1,1,0,0,1,0,1
祇園新道店,広島県広島市安佐南区中筋４－１５－６,34.4559088339,132.478122805,1,1,1,1,1,0,0,0,0,1
舟入店,広島県広島市中区舟入中町１２－８,34.3857998304,132.445406478,1,1,1,0,1,0,0,0,0,1
東雲店,広島県広島市南区東雲３－７－１４,34.3782339247,132.493774855,1,1,1,1,1,0,0,0,0,1
長束店,広島県広島市安佐南区長束１－３－２１,34.4302570074,132.462066415,1,1,1,0,1,0,0,0,1,1
井口店,広島県広島市西区草津南４－６－２０,34.3772192676,132.39735967,1,1,1,0,1,0,0,0,1,1
福山蔵王店,広島県福山市南蔵王町５－８－２０,34.5045263017,133.398661803,1,1,1,1,1,0,0,1,1,1
呉れんが通り店,広島県呉市中通３－５－１,34.2459689386,132.565814033,1,1,0,0,1,0,0,0,0,0
フジグラン安芸店,広島県安芸郡坂町北新地２－３－３０,34.3490072451,132.518724882,0,0,0,1,0,0,0,0,0,1
松永ゆめタウン店,広島県福山市柳津町１－５－７,34.4420149275,133.259207606,1,0,0,0,0,0,0,0,0,1
フジグラン尾道店,広島県尾道市東尾道１９－１７,34.4257146927,133.238735775,1,0,0,1,0,0,0,0,0,1
大竹ゆめタウン店,広島県大竹市晴海１－６－１,34.2409196829,132.223123033,0,0,0,1,0,0,0,0,0,1
広島大町店,広島県広島市安佐南区大町東３－２５－３３－１３,34.4650669489,132.464846501,1,0,1,1,1,0,0,0,1,1
緑井天満屋店,広島県広島市安佐南区緑井５－２２－１,34.4665642691,132.47786195,0,0,0,1,0,0,0,0,0,1
海田店,広島県安芸郡海田町栄町６－６,34.3618341409,132.533854802,1,1,1,0,1,0,0,0,0,1
フジグラン三原店,広島県三原市円一町１－１－７,34.392661199,133.078971642,0,0,0,0,0,0,0,0,0,1
安古市ゆめタウン店,広島県広島市安佐南区高取北１－６－１１,34.474807255,132.439924006,0,0,0,0,0,0,0,0,0,1
ＪＲ広島駅店,広島県広島市南区松原町２－３７ＪＲ広島駅南口,34.3973941064,132.474798206,0,0,0,0,1,0,0,0,0,0
広島駅前福屋店,広島県広島市南区松原町９－１４,34.3964655846,132.473956921,1,0,0,1,0,0,0,0,0,0
福山ポートプラザ店,広島県福山市入船町３－１－２５,34.4865717973,133.377620912,0,0,0,1,0,0,0,0,0,1
フジグランナタリー店,広島県廿日市市阿品３－１－１,34.3229307962,132.316996586,0,0,0,1,0,0,0,0,0,1
イオン広島段原Ｓ．Ｃ．店,広島県広島市南区段原南１－３－５２,34.3852341433,132.476141785,1,0,0,0,0,0,0,0,0,1
楽々園店,広島県広島市佐伯区楽々園４－１４－１,34.3621045341,132.352997173,1,0,0,0,0,0,0,0,0,1
五日市サンリブ店,広島県広島市佐伯区八幡１－２４－１７,34.3870984409,132.358550645,1,0,0,1,0,0,0,0,0,1
西条店,広島県東広島市西条町土与丸５－３－１５,34.4306133542,132.755110895,1,0,1,0,1,0,1,0,1,1
東広島フジグラン店,広島県東広島市西条町御薗宇４４０５,34.4072014518,132.748089462,1,0,0,0,0,0,0,0,0,1
２号線三原店,広島県三原市皆実１－２１－１１,34.3945838144,133.068593345,1,0,1,0,1,0,0,0,0,1
学園ゆめタウン店,広島県東広島市西条下見６－２－３２,34.408909989,132.714117737,1,0,0,0,0,0,0,0,0,1
廿日市店,広島県廿日市市串戸１－１４－１１,34.3450606529,132.325670699,1,0,1,0,1,0,0,0,0,1
可部バイパス店,広島県広島市安佐北区可部５－８－１,34.5216204852,132.507151254,1,0,1,0,1,0,0,0,0,1
４８６万能倉店,広島県福山市駅家町大字万能倉６１－１０,34.5455987014,133.341662834,1,1,1,0,1,0,0,0,1,1
広島高陽店,広島県広島市安佐北区落合南２－１－２７,34.4707111468,132.510972455,1,0,1,0,1,0,0,0,0,1
フジグラン神辺店,広島県福山市神辺町大字新道上字２－１０－２６,34.5441111635,133.357832546,1,0,0,0,0,0,0,0,0,1
広島ゆめタウン店,広島県広島市南区皆実町２－８－１７,34.3764451897,132.4644756,1,0,0,1,0,0,0,0,0,1
福山新涯中央店,広島県福山市新涯町３－３０－１０,34.4606479262,133.395352916,1,1,1,0,1,0,1,0,1,1
広島五日市店,広島県広島市佐伯区三宅１－４－２１,34.3684048499,132.349562293,1,1,1,1,1,0,0,0,1,1
イオンモール広島祇園店,広島県広島市安佐南区祇園３－２－１－３５０,34.4443426032,132.461776015,1,0,0,0,0,0,0,0,0,0
福山神辺店,広島県福山市神辺町新湯野４７－５,34.5554485974,133.389449085,0,0,1,0,1,0,1,0,1,1
福山伊勢丘店,広島県福山市伊勢丘４－２－２,34.5040666333,133.424579224,1,1,1,0,1,0,0,0,0,1
広島宇品店,広島県広島市南区宇品西５－１－１０,34.3627894107,132.458371004,1,1,1,1,1,0,0,0,0,1
安芸府中店,広島県安芸郡府中町大須３－９－２４,34.3972682281,132.498714392,1,1,1,1,1,0,0,0,1,1
ＣＯＣＯＲＯＳＥ福山店,広島県福山市緑町２－４１,34.4761037495,133.373844632,1,0,1,0,1,0,1,0,1,1
広島西風新都店,広島県広島市佐伯区石内北２－２－３,34.4452005565,132.381171582,1,0,1,0,1,0,0,0,0,1
１８３三次店,広島県三次市南畑敷町６０－５,34.8051281849,132.868353594,1,0,1,1,1,0,1,0,1,1
福山サービスエリア店,広島県福山市津之郷町大字津之郷字広瀬１９２３,34.4912157289,133.313700368,1,1,0,1,1,0,0,0,0,1
三原東店,広島県三原市城町３－１３－３５,34.3970969777,133.08728965,1,1,1,0,1,1,0,0,1,1
１８５竹原店,広島県竹原市中央２－５－１６,34.3414098657,132.908415428,1,0,1,0,1,1,0,0,1,1
東尾道店,広島県尾道市高須町５１４５,34.4310447016,133.228717894,1,1,1,1,1,1,1,0,1,1
廿日市ゆめタウン店,広島県廿日市市下平良２－２－１,34.346209904,132.336183607,0,0,0,1,0,0,0,0,0,1
イオンモール広島府中店,広島県安芸郡府中町大須２－１－１,34.3945185695,132.499937698,0,0,0,1,0,0,0,0,0,1
ジアウトレット広島店,広島県広島市佐伯区石内東４－１－１,34.4108045846,132.397993603,0,0,0,0,0,0,0,0,0,1
下関東駅店,山口県下関市羽山町２－１５,33.9684211034,130.930395981,1,0,1,1,1,0,0,1,0,1
徳山店,山口県周南市新宿通６－９－２６,34.0656981755,131.799850455,1,1,1,1,1,0,0,0,0,1
宇部店,山口県宇部市大字妻崎開作８４４－１,33.977472178,131.210100674,0,0,1,1,1,0,0,0,0,1
岩国店,山口県岩国市室の木町１－１－２８,34.1714977377,132.213590668,1,1,1,0,1,0,0,0,0,1
防府店,山口県防府市八王子１－３１－８,34.056817899,131.568096894,1,1,1,0,1,0,0,0,1,1
山口インター店,山口県山口市大字下小鯖４６－１,34.1521726096,131.518484746,0,0,1,0,1,0,0,0,0,1
長府店,山口県下関市長府才川１－４４－５６,34.0266167587,131.008875848,0,0,1,0,1,0,1,0,0,1
宇部ゆめタウン店,山口県宇部市大字妻崎開作４１１,33.9847276585,131.206335532,0,0,0,0,0,0,0,0,0,1
山口ゆめタウン店,山口県山口市大内御堀１３０２－１,34.1605655493,131.491417508,0,0,0,0,0,0,0,0,0,1
宇部ミスターマックス店,山口県宇部市東岐波１５６９－１,33.9988299064,131.346759378,0,0,0,0,0,0,0,0,0,1
下松サンリブ店,山口県下松市南花岡６－８－１,34.0304238185,131.865366687,1,0,0,1,0,0,0,0,0,1
宇部フジグラン店,山口県宇部市明神町３－１－１,33.9308601131,131.256519736,0,0,0,0,0,0,0,0,0,1
柳井ミスターマックス店,山口県柳井市駅南１－１１,33.9671055685,132.101816156,0,0,0,0,0,0,0,0,0,1
山口フジグラン店,山口県山口市大字黒川３７３６,34.1362900115,131.435498542,0,0,0,1,0,0,0,0,0,1
１８８柳井店,山口県柳井市南町５－３－１０,33.9607507561,132.10257044,1,0,1,0,1,0,0,0,0,1
長府ゆめタウン店,山口県下関市ゆめタウン１－１,34.0304372215,131.012447361,0,0,0,1,0,0,0,0,0,1
山口維新公園前店,山口県山口市維新公園５－２－５,34.1589646422,131.436478358,1,1,1,1,1,0,0,0,1,1
イオンタウン防府店,山口県防府市鐘紡町７－１イオンタウン防府ＳＣ内２Ｆ,34.0491739362,131.590027078,1,0,0,1,0,0,0,0,0,1
おのだサンパーク店,山口県山陽小野田市中川６－４－１,33.9854952055,131.170674293,0,0,0,1,0,0,0,0,0,1
山口小郡店,山口県山口市小郡花園町５－２,34.0890791247,131.396847556,1,0,1,0,1,0,0,0,1,1
１９１萩店,山口県萩市大字土原４８８－６,34.4087988104,131.405166481,0,0,1,0,1,0,0,0,1,1
４９０宇部店,山口県宇部市東琴芝１－６－１０,33.9559942017,131.258206652,1,1,1,0,1,0,1,0,1,1
下松店,山口県下松市瑞穂町３－１－２,34.025993231,131.852292992,1,1,1,0,1,0,0,0,1,1
新下関ゆめシティ店,山口県下関市伊倉新町３－３０１５,34.0055604735,130.932270329,1,1,1,0,1,0,0,0,0,1
防府新田店,山口県防府市華浦２－１３－１８,34.0371149232,131.569977845,1,0,1,0,1,0,0,0,0,1
虹ケ浜店,山口県光市虹ケ浜１－１２－２７,33.9726265149,131.918441085,1,0,1,0,1,0,0,0,1,1
５５号沖浜店,徳島県徳島市沖浜２－１４,34.0521352029,134.552440203,1,1,1,1,1,0,0,0,0,1
佐古大橋店,徳島県徳島市南出来島町２－５－１,34.0766358646,134.544634554,1,1,1,1,1,0,0,0,0,1
１１号川内店,徳島県徳島市川内町平石古田２７－３,34.110707444,134.577273096,1,1,1,1,1,0,0,1,0,1
５５号小松島店,徳島県小松島市日開野町字時信２８－１,34.0035886559,134.572984941,1,0,1,0,1,0,1,1,1,1
徳島石井店,徳島県名西郡石井町石井字石井６７９－１,34.0697240648,134.452564265,1,0,1,0,1,0,0,0,0,1
藍住キョーエイ店,徳島県板野郡藍住町東中富字長江傍示４２,34.1285507254,134.477865721,1,1,1,0,1,0,0,0,0,1
矢三店,徳島県徳島市北矢三町３－２－１０,34.0845791353,134.519661498,0,0,1,0,1,0,0,0,0,1
徳島住吉店,徳島県徳島市住吉６－１－８,34.0763935339,134.576234005,1,0,1,0,1,0,0,0,0,1
２８号鳴門店,徳島県鳴門市撫養町南浜字浜田７６－１,34.1721858456,134.606814639,0,0,1,0,1,0,0,0,0,1
フジグラン石井店,徳島県名西郡石井町高川原字天神,34.083335895,134.441791448,0,0,0,0,0,0,0,0,0,1
徳島北島店,徳島県板野郡北島町中村字東開１２－１,34.1243685871,134.5482791,0,0,1,0,1,0,0,0,0,1
徳島脇町店,徳島県美馬市脇町大字猪尻字建神社下南１９９－１,34.0633390025,134.162763069,0,0,1,0,1,0,0,0,0,1
徳島阿南店,徳島県阿南市日開野町南居内３４８,33.9177841829,134.673027495,1,0,1,0,1,0,0,0,1,1
徳島応神町店,徳島県徳島市応神町吉成１０５－２,34.1158049139,134.526628223,1,0,1,0,1,0,0,0,1,1
徳島ゆめタウン店,徳島県板野郡藍住町奥野東中須８８－１徳島ゆめタウン店２階フードコート内,34.1189637095,134.500870946,0,0,0,0,0,0,0,0,0,1
１９２鴨島店,徳島県吉野川市鴨島町鴨島１３３－１,34.0683569083,134.3599383,0,0,1,0,1,0,0,0,0,1
屋島店,香川県高松市高松町２５５２－３,34.3399535414,134.107495874,1,1,1,1,1,0,1,1,1,1
栗林店,香川県高松市栗林町１－１８－１７,34.3266725751,134.044872124,1,1,1,1,1,0,0,1,1,1
高松国分寺店,香川県高松市国分寺町国分５７８－１,34.2972205413,133.950423652,1,1,1,1,1,0,0,1,0,1
丸亀店,香川県丸亀市土器町西１－１４４１,34.2795510482,133.816928276,0,1,1,0,1,0,0,0,1,1
香西店,香川県高松市郷東町１３６－１,34.3448498655,134.015719132,1,1,1,1,1,1,0,1,1,1
観音寺店,香川県観音寺市本大町１５９１,34.1339339034,133.694725615,1,1,1,1,1,0,1,1,1,1
丸亀競技場前店,香川県丸亀市原田町２１９８－１,34.260490102,133.788241421,1,0,1,1,1,0,0,1,1,1
ザ・ビッグ寒川店,香川県さぬき市寒川町石田東甲１３７５,34.261219224,134.211029492,0,0,0,0,0,0,0,0,0,1
１１号高松バイパス店,香川県高松市林町２５３６－１３,34.3057113474,134.070016116,1,1,1,0,1,0,0,0,1,1
高松ゆめタウン店,香川県高松市三条町中所６０８－１,34.3171138735,134.041698264,1,0,0,0,0,0,0,0,0,1
高松ゆめタウンフードコート店,香川県高松市三条町中所６０８－１,34.3165869926,134.0418566,1,0,0,1,0,0,0,0,0,1
イオン高松東店,香川県高松市福岡町３－８－５,34.3460773452,134.072044932,0,0,0,0,0,0,0,0,0,1
１１号志度店,香川県さぬき市志度９９５－２,34.3200996407,134.18114915,1,1,1,0,1,0,0,0,1,1
フジグラン十川店,香川県高松市十川東町５５－１,34.2703412187,134.108504663,0,0,1,0,1,0,0,0,0,1
高松サン・フラワー通り店,香川県高松市伏石町２０４８－６,34.3175446621,134.054619605,1,0,1,0,1,0,0,0,0,1
坂出店,香川県坂出市入船町２－１－６７,34.3226744694,133.855759027,1,0,1,0,1,0,0,0,0,1
イオンモール綾川店,香川県綾歌郡綾川町萱原８２２－１,34.2514725347,133.929979686,1,0,0,1,0,0,0,0,0,0
丸亀ゆめタウン店,香川県丸亀市新田町１５０,34.2734338345,133.785068241,1,0,0,1,0,0,0,0,0,1
高松円座店,香川県高松市円座町７９８－１,34.2931967311,134.009502708,1,1,1,0,1,0,0,0,1,1
高松元山町店,香川県高松市元山町５８０－１,34.3211740416,134.083287227,1,0,1,0,1,0,0,0,1,1
３１９善通寺店,香川県善通寺市与北町３３７７－１,34.2402936301,133.793492699,1,0,1,0,1,1,0,0,0,1
イオンモール高松店,香川県高松市香西本町１－１,34.3518182706,134.004522126,1,0,0,1,0,0,0,0,0,1
仏生山店,香川県高松市仏生山町甲１３７２,34.2720382561,134.032546058,1,1,1,1,1,1,0,0,1,1
宇多津店,香川県綾歌郡宇多津町浜三番丁２１－６,34.3116259249,133.813492295,0,0,1,1,1,1,0,0,1,1
大内白鳥バイパス店,香川県東かがわ市白鳥２４９－２,34.2404955394,134.353223976,1,1,1,0,1,0,0,0,1,1
松山南店,愛媛県松山市朝生田町５－３－２５,33.8214414307,132.770230364,1,1,1,1,1,0,1,1,1,1
松山中央通り店,愛媛県松山市中央１－１７－４０,33.8546580499,132.74953678,1,1,1,1,1,0,0,0,1,1
１１号松山店,愛媛県松山市久米窪田町８７３－１,33.8089747881,132.81020245,1,1,1,0,1,0,0,0,0,1
今治小泉店,愛媛県今治市小泉３－１－７,34.0494278627,132.981328612,1,1,1,0,1,0,0,0,0,1
フジグラン重信店,愛媛県東温市野田３－１－１３,33.795592899,132.833193855,1,0,0,1,0,0,0,0,0,0
キスケボックス店,愛媛県松山市宮田町４,33.8411888286,132.753227406,1,0,0,0,0,0,0,0,0,1
フジグラン新居浜店,愛媛県新居浜市新須賀町２－１０－７,33.9678265707,133.283382523,0,0,0,1,0,0,0,0,0,1
５６号松前店,愛媛県伊予郡松前町大字北黒田２１８－５,33.7809423461,132.712013417,1,0,1,0,1,0,0,0,1,1
松山大街道店,愛媛県松山市大街道２－５－１１,33.8408917162,132.770360054,1,1,0,1,1,0,0,0,0,0
１１号新居浜店,愛媛県新居浜市上泉町８－２０,33.9367800656,133.307782131,1,1,1,0,1,0,0,0,1,1
５６号大洲店,愛媛県大洲市東大洲１５８１－５,33.5305754787,132.572289297,1,0,1,0,1,0,0,0,1,1
イオン今治店,愛媛県今治市馬越町４－８－１,34.0562576101,132.979982692,1,0,0,0,0,0,0,0,0,1
松山フライブルク通り店,愛媛県松山市生石町６６９－２,33.8350068562,132.744639744,1,1,1,0,1,0,0,0,1,1
北条マルナカ店,愛媛県松山市下難波２２７－８,33.9813244719,132.77851959,0,0,0,0,0,0,0,0,0,1
見奈良レスパスシティ店,愛媛県東温市見奈良１１２５,33.7903328073,132.880359534,1,0,0,1,0,0,0,0,0,1
フジグラン松山店,愛媛県松山市宮西１－２－１,33.8450642134,132.752903986,0,0,0,1,0,0,0,0,0,1
イオンモール新居浜店,愛媛県新居浜市前田町８－８,33.9551535154,133.26762653,0,0,0,1,0,0,0,0,0,1
宇和島店,愛媛県宇和島市栄町港２－６００,33.2219843912,132.559624859,1,0,1,0,1,0,0,0,1,1
エミフルＭＡＳＡＫＩ店,愛媛県伊予郡松前町筒井８５０,33.7881982504,132.715148202,0,0,0,0,0,0,0,0,1,1
松山三津浜店,愛媛県松山市松江町３－２７,33.8570981323,132.713169396,1,0,1,0,1,0,0,0,1,1
東予丹原店,愛媛県西条市周布７３１－１,33.9183945188,133.076266881,1,0,1,1,1,0,1,0,1,1
５６号余戸店,愛媛県松山市余戸南１－２３－２３,33.8127781415,132.737972941,1,1,1,1,1,0,0,0,0,1
松山枝松店,愛媛県松山市枝松５－１３６－６,33.8288434179,132.786251495,1,1,1,1,1,0,1,0,1,1
１１号川之江店,愛媛県四国中央市川之江町３３６－１,34.0019184009,133.565849459,1,1,1,0,1,1,0,0,1,1
今治喜田村店,愛媛県今治市喜田村３－４－４３,34.0480469064,133.02099956,1,0,1,0,1,1,0,0,1,1
３３号松山インター店,愛媛県松山市北井門２－１８－２０,33.8031920985,132.782573694,1,1,1,1,1,1,1,0,1,1
１９６松山北店,愛媛県松山市平田町２３７－１,33.8847052388,132.752465071,1,1,1,1,1,0,1,1,1,1
伊予西条店,愛媛県西条市朔日市７５３－２２,33.9282190373,133.186210972,0,1,1,0,1,0,1,0,1,1
帯屋町店,高知県高知市帯屋町１－１３－２３,33.5602315695,133.538904984,0,0,0,0,1,0,0,0,0,0
土佐バイパス店,高知県高知市河ノ瀬町１４,33.5506373477,133.524291562,1,1,1,1,1,0,0,0,1,1
フジグラン高知店,高知県高知市朝倉東町５２－１５,33.5430943089,133.497703857,0,0,0,1,0,0,0,0,0,1
フジグラン四万十店,高知県四万十市具同２４９３,32.9795079702,132.920820961,1,0,1,0,1,0,0,0,0,1
高知パワーセンター店,高知県高知市介良乙３１７－１,33.5651902878,133.610137439,1,0,1,0,1,0,0,0,0,1
南国サニーアクシス店,高知県南国市大そね乙１００９－１,33.5661993233,133.648785112,0,0,0,0,0,0,0,0,0,1
イオンモール高知店,高知県高知市秦南町１－４－８,33.5757901695,133.542855279,0,0,0,1,0,0,0,0,0,1
５５号野市店,高知県香南市野市町西野１８９１－１,33.5577945582,133.693750291,0,0,1,0,1,0,0,0,0,1
高知インター店,高知県高知市杉井流２１－２,33.5676544206,133.555896317,1,1,1,0,1,0,0,0,0,1
高知稲荷町店,高知県高知市稲荷町１２１８,33.5547348739,133.560755721,1,0,1,1,1,1,0,0,1,1
５６号高岡店,高知県土佐市高岡町丙２７０－１,33.4992962508,133.43348278,0,0,1,1,1,0,0,0,0,1
到津店,福岡県北九州市小倉北区真鶴１－１－９,33.8750412136,130.854299642,0,1,1,1,1,0,1,0,1,1
